timestamp,cell_id,cell_type,slice_type,throughput_mbps,latency_ms,packet_loss_pct,handover_count,rsrp_dbm,rsrq_db,prb_utilization_pct,active_users,sla_compliant
2024-01-08 05:00:00,CELL_015,micro,mMTC,53.03,20.342,1.5595,3,-105.6,-8.22,37.2,190,1
2024-01-08 06:00:00,CELL_015,micro,mMTC,64.94,16.044,0.7293,3,-100.3,-7.98,52.9,241,1
2024-01-08 07:00:00,CELL_015,micro,mMTC,55.27,26.571,2.6725,2,-101.4,-20.0,41.8,213,1
2024-01-08 08:00:00,CELL_015,micro,mMTC,43.23,50.555,0.1589,3,-78.3,-9.17,29.8,153,0
2024-01-08 09:00:00,CELL_015,micro,mMTC,34.93,17.904,2.1802,2,-112.7,-13.7,39.8,222,1
2024-01-08 10:00:00,CELL_015,micro,mMTC,25.06,28.274,1.4683,5,-70.0,-10.53,33.0,213,1
2024-01-08 11:00:00,CELL_015,micro,mMTC,38.76,18.816,2.1117,1,-101.3,-9.6,47.5,206,1
2024-01-08 12:00:00,CELL_015,micro,mMTC,62.99,14.806,1.1445,4,-87.0,-5.69,47.9,217,1
2024-01-08 13:00:00,CELL_015,micro,mMTC,44.24,31.804,0.0144,6,-91.7,-3.21,22.2,194,1
2024-01-08 14:00:00,CELL_015,micro,mMTC,37.73,8.37,0.4076,2,-86.8,-11.91,32.8,187,1
2024-01-08 15:00:00,CELL_015,micro,mMTC,60.03,7.691,1.3368,2,-120.0,-12.62,36.0,202,1
2024-01-08 16:00:00,CELL_015,micro,mMTC,28.94,24.927,1.2218,2,-120.0,-10.3,21.3,119,1
2024-01-08 17:00:00,CELL_015,micro,mMTC,34.24,19.756,0.698,3,-101.0,-7.37,36.9,142,1
2024-01-08 18:00:00,CELL_015,micro,mMTC,5.0,22.63,0.0277,4,-117.3,-10.64,38.3,176,1
2024-01-08 19:00:00,CELL_015,micro,mMTC,45.43,15.489,0.1147,4,-112.4,-13.07,40.8,158,1
2024-01-08 20:00:00,CELL_015,micro,mMTC,42.24,14.328,0.6401,4,-81.8,-13.99,59.8,215,1
2024-01-08 21:00:00,CELL_015,micro,mMTC,53.29,25.239,2.6583,3,-108.5,-9.28,38.7,203,1
2024-01-08 22:00:00,CELL_015,micro,mMTC,45.57,20.427,7.3401,1,-79.4,-4.41,17.9,192,0
2024-01-08 23:00:00,CELL_015,micro,mMTC,65.87,23.717,0.6626,3,-104.4,-12.24,50.0,218,1
2024-01-09 00:00:00,CELL_015,micro,mMTC,46.72,31.441,0.255,1,-114.7,-4.7,48.5,191,1
2024-01-09 01:00:00,CELL_015,micro,mMTC,26.51,33.81,0.9761,5,-107.2,-19.74,17.7,147,1
2024-01-09 02:00:00,CELL_015,micro,mMTC,45.56,22.872,1.0126,4,-70.0,-11.17,23.3,202,1
2024-01-09 03:00:00,CELL_015,micro,mMTC,48.94,17.266,0.4878,2,-103.6,-5.32,32.8,147,1
2024-01-09 04:00:00,CELL_015,micro,mMTC,38.17,25.329,1.0377,1,-120.0,-17.97,24.6,170,1
2024-01-09 05:00:00,CELL_015,micro,mMTC,28.56,21.201,0.4032,3,-109.7,-19.42,46.0,181,1
2024-01-09 06:00:00,CELL_015,micro,mMTC,52.62,25.53,0.2334,3,-95.6,-9.31,44.8,228,1
2024-01-09 07:00:00,CELL_015,micro,mMTC,60.07,35.021,3.6868,4,-97.3,-20.0,40.8,222,1
2024-01-09 08:00:00,CELL_015,micro,mMTC,9.19,30.478,4.6913,4,-105.9,-9.56,14.7,155,1
2024-01-09 09:00:00,CELL_015,micro,mMTC,45.52,31.648,0.4954,4,-80.6,-18.18,6.8,174,1
2024-01-09 10:00:00,CELL_015,micro,mMTC,44.38,35.371,2.6738,5,-77.6,-19.19,34.7,196,1
2024-01-09 11:00:00,CELL_015,micro,mMTC,79.39,17.496,4.5167,3,-82.2,-18.29,39.5,252,1
2024-01-09 12:00:00,CELL_015,micro,mMTC,50.99,30.398,0.3902,2,-86.0,-13.6,33.6,175,1
2024-01-09 13:00:00,CELL_015,micro,mMTC,14.4,28.975,0.9369,4,-74.8,-7.69,30.9,191,1
2024-01-09 14:00:00,CELL_015,micro,mMTC,50.99,18.358,1.079,1,-94.9,-20.0,20.6,177,1
2024-01-09 15:00:00,CELL_015,micro,mMTC,37.53,21.173,0.0788,2,-79.3,-15.74,28.2,149,1
2024-01-09 16:00:00,CELL_015,micro,mMTC,35.16,22.491,0.3845,1,-75.4,-20.0,31.0,134,1
2024-01-09 17:00:00,CELL_015,micro,mMTC,39.01,35.462,1.4606,2,-101.9,-12.6,22.6,101,1
2024-01-09 18:00:00,CELL_015,micro,mMTC,23.37,21.823,1.6335,2,-93.8,-12.22,6.2,150,1
2024-01-09 19:00:00,CELL_015,micro,mMTC,17.68,32.274,0.4449,2,-93.9,-14.69,24.4,132,1
2024-01-09 20:00:00,CELL_015,micro,mMTC,49.54,22.017,0.8212,0,-102.1,-15.84,34.3,230,1
2024-01-09 21:00:00,CELL_015,micro,mMTC,42.07,41.596,0.0295,1,-82.8,-12.5,27.8,134,1
2024-01-09 22:00:00,CELL_015,micro,mMTC,23.87,20.151,0.4587,5,-107.4,-8.04,31.2,110,1
2024-01-09 23:00:00,CELL_015,micro,mMTC,47.68,31.761,0.2194,6,-87.8,-12.34,42.7,190,1
2024-01-10 00:00:00,CELL_015,micro,mMTC,35.4,25.5,0.0148,1,-77.5,-3.0,24.9,223,1
2024-01-10 01:00:00,CELL_015,micro,mMTC,54.07,25.566,2.7002,3,-88.7,-15.93,47.1,231,1
2024-01-10 02:00:00,CELL_015,micro,mMTC,37.79,13.185,0.2167,3,-104.0,-17.62,16.7,204,1
2024-01-10 03:00:00,CELL_015,micro,mMTC,41.22,18.628,0.3062,3,-95.1,-20.0,37.1,233,1
2024-01-10 04:00:00,CELL_015,micro,mMTC,44.87,24.816,0.4136,3,-116.0,-7.84,49.8,234,1
2024-01-10 05:00:00,CELL_015,micro,mMTC,38.25,23.571,2.5387,5,-86.0,-12.21,34.9,200,1
2024-01-10 06:00:00,CELL_015,micro,mMTC,37.38,16.403,0.6284,2,-82.0,-15.41,44.6,245,1
2024-01-10 07:00:00,CELL_015,micro,mMTC,68.4,26.409,2.36,7,-100.4,-11.28,44.7,262,1
2024-01-10 08:00:00,CELL_015,micro,mMTC,20.28,20.605,1.4579,1,-85.0,-13.6,40.4,200,1
2024-01-10 09:00:00,CELL_015,micro,mMTC,59.69,30.434,0.7021,4,-101.2,-18.37,19.9,181,1
2024-01-10 10:00:00,CELL_015,micro,mMTC,48.52,33.648,0.5264,1,-86.9,-10.47,33.6,220,1
2024-01-10 11:00:00,CELL_015,micro,mMTC,58.12,24.439,1.7943,4,-120.0,-11.84,53.8,183,1
2024-01-10 12:00:00,CELL_015,micro,mMTC,57.4,25.188,0.6447,1,-80.5,-8.39,49.5,236,1
2024-01-10 13:00:00,CELL_015,micro,mMTC,69.01,20.851,0.7272,1,-103.0,-20.0,36.2,176,1
2024-01-10 14:00:00,CELL_015,micro,mMTC,64.71,23.202,3.2333,2,-92.3,-5.94,44.8,224,1
2024-01-10 15:00:00,CELL_015,micro,mMTC,70.09,14.892,0.8833,4,-91.2,-20.0,12.8,217,1
2024-01-10 16:00:00,CELL_015,micro,mMTC,22.39,21.019,0.3023,3,-81.0,-20.0,33.8,177,1
2024-01-10 17:00:00,CELL_015,micro,mMTC,23.13,18.179,0.5677,0,-101.9,-11.17,33.6,211,1
2024-01-10 18:00:00,CELL_015,micro,mMTC,62.76,30.876,0.3168,3,-103.8,-5.36,19.1,160,1
2024-01-10 19:00:00,CELL_015,micro,mMTC,38.3,31.238,0.6098,3,-89.5,-8.2,17.1,130,1
2024-01-10 20:00:00,CELL_015,micro,mMTC,18.4,29.281,1.8905,5,-102.1,-3.0,12.2,173,1
2024-01-10 21:00:00,CELL_015,micro,mMTC,33.07,19.731,0.2718,2,-111.5,-9.09,31.5,198,1
2024-01-10 22:00:00,CELL_015,micro,mMTC,46.21,36.881,0.5423,2,-79.7,-15.58,37.1,170,1
2024-01-10 23:00:00,CELL_015,micro,mMTC,53.62,8.678,0.8013,2,-95.5,-11.62,32.4,224,1
2024-01-11 00:00:00,CELL_015,micro,mMTC,34.87,24.534,0.3868,6,-106.6,-10.34,45.2,179,1
2024-01-11 01:00:00,CELL_015,micro,mMTC,63.63,35.784,0.0217,3,-89.2,-12.39,33.3,189,1
2024-01-11 02:00:00,CELL_015,micro,mMTC,52.13,28.439,3.1955,2,-78.5,-8.28,6.3,170,1
2024-01-11 03:00:00,CELL_015,micro,mMTC,23.82,34.641,0.1418,3,-95.8,-14.25,46.6,197,1
2024-01-11 04:00:00,CELL_015,micro,mMTC,28.9,13.222,2.2225,4,-79.7,-10.62,44.4,171,1
2024-01-11 05:00:00,CELL_015,micro,mMTC,27.98,29.48,1.0711,1,-107.0,-9.32,43.5,197,1
2024-01-11 06:00:00,CELL_015,micro,mMTC,34.45,33.045,3.1373,4,-92.9,-16.35,17.8,179,1
2024-01-11 07:00:00,CELL_015,micro,mMTC,66.61,33.749,0.1556,4,-82.3,-16.37,36.1,202,1
2024-01-11 08:00:00,CELL_015,micro,mMTC,22.44,31.592,1.3259,5,-108.6,-7.99,33.9,205,1
2024-01-11 09:00:00,CELL_015,micro,mMTC,50.15,34.626,1.3294,5,-93.0,-16.84,22.2,188,1
2024-01-01 00:00:00,CELL_016,micro,HC,1436.3,6.153,0.5463,2,-90.1,-15.03,64.6,8,0
2024-01-01 01:00:00,CELL_016,micro,HC,1228.73,5.378,0.1447,5,-120.0,-7.76,83.9,13,1
2024-01-01 02:00:00,CELL_016,micro,HC,1345.55,3.476,0.0116,3,-107.1,-7.6,82.9,8,1
2024-01-01 03:00:00,CELL_016,micro,HC,1187.56,3.931,0.0072,5,-104.8,-15.3,68.9,7,1
2024-01-01 04:00:00,CELL_016,micro,HC,1496.19,3.563,0.0912,7,-89.9,-12.44,84.2,11,1
2024-01-01 05:00:00,CELL_016,micro,HC,1162.65,4.657,0.0987,5,-93.0,-18.99,92.0,8,1
2024-01-01 06:00:00,CELL_016,micro,HC,1524.82,2.576,0.0344,2,-89.1,-16.22,100.0,7,1
2024-01-01 07:00:00,CELL_016,micro,HC,981.94,6.517,0.2237,0,-75.4,-7.19,61.1,6,1
2024-01-01 08:00:00,CELL_016,micro,HC,1099.09,4.044,0.0173,0,-102.5,-16.04,64.1,7,1
2024-01-01 09:00:00,CELL_016,micro,HC,1735.69,4.115,0.0756,3,-111.8,-7.55,100.0,9,1
2024-01-01 10:00:00,CELL_016,micro,HC,1539.09,4.365,0.6106,4,-75.1,-10.74,89.1,10,0
2024-01-01 11:00:00,CELL_016,micro,HC,1395.36,2.953,0.1424,5,-96.4,-6.41,84.8,8,1
2024-01-01 12:00:00,CELL_016,micro,HC,1300.06,4.866,0.5693,3,-84.7,-15.02,98.0,9,0
2024-01-01 13:00:00,CELL_016,micro,HC,1334.63,4.679,0.1087,4,-70.0,-14.14,100.0,7,1
2024-01-01 14:00:00,CELL_016,micro,HC,1018.07,3.48,0.1225,3,-82.3,-20.0,100.0,8,1
2024-01-01 15:00:00,CELL_016,micro,HC,1274.22,4.555,0.0338,1,-86.2,-5.68,90.9,9,1
2024-01-01 16:00:00,CELL_016,micro,HC,1025.93,6.359,0.2844,0,-99.8,-13.42,57.3,7,1
2024-01-01 17:00:00,CELL_016,micro,HC,779.86,3.511,0.2264,1,-106.6,-6.88,79.2,5,1
2024-01-01 18:00:00,CELL_016,micro,HC,1401.68,4.631,0.2988,2,-86.8,-12.96,80.8,7,1
2024-01-01 19:00:00,CELL_016,micro,HC,1435.79,4.819,0.1064,0,-92.3,-20.0,54.2,6,1
2024-01-01 20:00:00,CELL_016,micro,HC,1418.18,4.735,0.2667,5,-81.0,-12.29,84.1,7,1
2024-01-01 21:00:00,CELL_016,micro,HC,707.72,7.072,0.1335,4,-96.6,-7.92,49.0,6,1
2024-01-01 22:00:00,CELL_016,micro,HC,920.0,6.71,0.2402,2,-79.4,-8.05,82.8,6,1
2024-01-01 23:00:00,CELL_016,micro,HC,1209.42,3.35,0.0868,3,-70.0,-7.68,80.9,3,1
2024-01-02 00:00:00,CELL_016,micro,HC,869.56,4.561,0.1182,4,-70.0,-9.35,83.7,5,1
2024-01-02 01:00:00,CELL_016,micro,HC,1148.29,4.957,0.1184,2,-87.5,-12.42,74.2,9,1
2024-01-02 02:00:00,CELL_016,micro,HC,1231.06,5.517,0.0085,2,-95.3,-15.18,61.1,5,1
2024-01-02 03:00:00,CELL_016,micro,HC,1772.8,3.68,0.2157,7,-73.9,-12.09,100.0,5,1
2024-01-02 04:00:00,CELL_016,micro,HC,1107.37,5.157,0.0738,5,-77.9,-18.84,67.0,9,1
2024-01-02 05:00:00,CELL_016,micro,HC,1370.51,6.066,0.0765,1,-98.1,-14.48,80.5,6,1
2024-01-02 06:00:00,CELL_016,micro,HC,1414.8,6.467,0.0164,3,-97.1,-4.79,79.8,9,1
2024-01-02 07:00:00,CELL_016,micro,HC,972.72,2.335,0.0533,2,-120.0,-7.57,84.5,3,1
2024-01-02 08:00:00,CELL_016,micro,HC,1148.99,5.48,0.0037,4,-109.6,-11.58,87.1,9,1
2024-01-02 09:00:00,CELL_016,micro,HC,1462.17,4.543,0.5025,7,-88.2,-9.56,95.7,10,0
2024-01-02 10:00:00,CELL_016,micro,HC,1098.53,2.541,0.015,8,-103.4,-19.49,92.0,11,1
2024-01-02 11:00:00,CELL_016,micro,HC,1422.41,4.626,0.2829,2,-97.0,-5.91,84.9,10,1
2024-01-02 12:00:00,CELL_016,micro,HC,1523.79,2.62,0.0255,3,-102.1,-12.63,100.0,11,1
2024-01-02 13:00:00,CELL_016,micro,HC,1066.76,5.24,0.1093,5,-98.1,-16.76,81.3,10,1
2024-01-02 14:00:00,CELL_016,micro,HC,1030.77,2.623,0.4667,2,-87.2,-6.48,79.3,9,1
2024-01-02 15:00:00,CELL_016,micro,HC,1547.11,5.28,0.9025,3,-73.7,-10.53,83.3,9,0
2024-01-02 16:00:00,CELL_016,micro,HC,1357.88,4.402,1.1059,6,-93.3,-20.0,87.6,9,0
2024-01-02 17:00:00,CELL_016,micro,HC,1480.47,3.928,0.1269,4,-92.0,-17.68,68.6,11,1
2024-01-02 18:00:00,CELL_016,micro,HC,1444.57,3.619,0.1352,3,-115.5,-15.79,74.0,7,1
2024-01-02 19:00:00,CELL_016,micro,HC,1174.75,5.446,0.4958,1,-94.7,-17.44,87.3,11,1
2024-01-02 20:00:00,CELL_016,micro,HC,923.2,4.788,0.2126,1,-88.3,-8.88,71.4,7,1
2024-01-02 21:00:00,CELL_016,micro,HC,932.92,3.845,0.0503,7,-78.0,-13.1,74.2,5,1
2024-01-02 22:00:00,CELL_016,micro,HC,954.22,3.945,0.8074,5,-89.6,-13.99,86.4,6,0
2024-01-02 23:00:00,CELL_016,micro,HC,1364.06,5.543,0.2755,1,-103.1,-13.63,77.3,10,1
2024-01-03 00:00:00,CELL_016,micro,HC,1215.47,1.774,0.0385,2,-95.3,-15.99,96.6,6,1
2024-01-03 01:00:00,CELL_016,micro,HC,706.75,6.109,0.6639,2,-90.6,-16.47,60.9,7,0
2024-01-03 02:00:00,CELL_016,micro,HC,1155.34,3.505,0.2925,1,-94.5,-17.61,100.0,14,1
2024-01-03 03:00:00,CELL_016,micro,HC,1382.97,2.315,0.266,1,-94.3,-3.0,96.2,10,1
2024-01-03 04:00:00,CELL_016,micro,HC,1655.67,2.678,0.1201,1,-114.6,-15.18,88.5,4,1
2024-01-03 05:00:00,CELL_016,micro,HC,1208.0,3.464,0.25,2,-90.2,-12.13,59.5,7,1
2024-01-03 06:00:00,CELL_016,micro,HC,1286.91,3.8,0.4386,3,-120.0,-20.0,94.3,12,1
2024-01-03 07:00:00,CELL_016,micro,HC,1499.26,3.883,0.2675,4,-80.9,-9.15,89.7,9,1
2024-01-03 08:00:00,CELL_016,micro,HC,1315.28,3.178,0.6836,4,-110.7,-10.88,90.2,9,0
2024-01-03 09:00:00,CELL_016,micro,HC,1594.39,2.871,0.0865,2,-98.8,-12.99,88.6,7,1
2024-01-03 10:00:00,CELL_016,micro,HC,1162.33,5.497,0.2868,6,-96.4,-10.6,77.8,10,1
2024-01-03 11:00:00,CELL_016,micro,HC,1028.11,3.666,0.0128,3,-112.1,-17.65,91.1,8,1
2024-01-03 12:00:00,CELL_016,micro,HC,1418.68,3.893,0.1767,3,-100.1,-12.21,96.4,12,1
2024-01-03 13:00:00,CELL_016,micro,HC,1350.16,3.996,0.0497,1,-98.8,-12.04,100.0,13,1
2024-01-03 14:00:00,CELL_016,micro,HC,1311.29,4.119,0.0824,1,-91.2,-11.85,85.5,8,1
2024-01-03 15:00:00,CELL_016,micro,HC,1242.38,5.374,0.0282,1,-70.2,-19.24,63.7,5,1
2024-01-03 16:00:00,CELL_016,micro,HC,1239.15,5.143,0.0865,1,-103.1,-12.68,80.3,7,1
2024-01-03 17:00:00,CELL_016,micro,HC,988.21,6.641,0.1698,3,-109.2,-15.38,78.7,5,1
2024-01-03 18:00:00,CELL_016,micro,HC,1341.55,4.293,0.2578,3,-99.3,-16.01,91.3,8,1
2024-01-03 19:00:00,CELL_016,micro,HC,1248.95,5.368,0.0845,4,-83.1,-19.77,89.4,10,1
2024-01-03 20:00:00,CELL_016,micro,HC,968.51,4.809,0.0537,1,-102.6,-16.39,44.7,3,1
2024-01-03 21:00:00,CELL_016,micro,HC,1077.47,4.737,0.2304,2,-83.5,-4.34,75.2,16,1
2024-01-03 22:00:00,CELL_016,micro,HC,854.66,3.703,0.1069,2,-73.9,-20.0,72.7,4,1
2024-01-03 23:00:00,CELL_016,micro,HC,1322.21,4.381,0.1394,1,-86.4,-15.4,96.1,8,1
2024-01-04 00:00:00,CELL_016,micro,HC,1420.67,3.815,0.7157,6,-83.4,-8.63,94.4,11,0
2024-01-04 01:00:00,CELL_016,micro,HC,1524.46,3.936,0.0374,4,-110.7,-4.69,96.7,3,1
2024-01-04 02:00:00,CELL_016,micro,HC,782.89,3.649,0.2424,4,-96.6,-17.9,77.6,9,1
2024-01-04 03:00:00,CELL_016,micro,HC,1462.98,5.794,0.9307,5,-94.6,-13.73,80.9,7,0
2024-01-04 04:00:00,CELL_016,micro,HC,1526.74,2.391,0.1131,8,-104.9,-16.13,99.9,7,1
2024-01-04 05:00:00,CELL_016,micro,HC,1548.99,1.814,0.0647,4,-103.5,-11.0,100.0,13,1
2024-01-04 06:00:00,CELL_016,micro,HC,1136.72,3.784,0.0375,2,-92.3,-11.52,62.1,11,1
2024-01-04 07:00:00,CELL_016,micro,HC,1714.73,4.308,1.2633,5,-87.4,-12.75,100.0,7,0
2024-01-04 08:00:00,CELL_016,micro,HC,1256.84,5.199,0.2985,0,-90.5,-18.4,98.6,7,1
2024-01-04 09:00:00,CELL_016,micro,HC,918.16,3.46,0.0475,4,-114.7,-11.57,93.6,7,1
2024-01-04 10:00:00,CELL_016,micro,HC,1569.96,3.319,0.696,3,-97.8,-15.42,100.0,6,0
2024-01-04 11:00:00,CELL_016,micro,HC,1016.41,2.917,0.4646,4,-97.3,-5.43,100.0,13,1
2024-01-04 12:00:00,CELL_016,micro,HC,730.89,4.757,0.0958,2,-108.2,-8.11,73.5,6,1
2024-01-04 13:00:00,CELL_016,micro,HC,1388.49,4.242,0.1053,5,-90.2,-7.36,74.0,12,1
2024-01-04 14:00:00,CELL_016,micro,HC,999.86,5.851,0.0104,4,-92.1,-14.6,45.5,8,1
2024-01-04 15:00:00,CELL_016,micro,HC,1120.59,4.478,0.2003,2,-88.6,-3.0,94.3,7,1
2024-01-04 16:00:00,CELL_016,micro,HC,1518.63,6.067,0.0302,1,-88.8,-5.17,88.9,9,1
2024-01-04 17:00:00,CELL_016,micro,HC,1560.18,3.178,0.146,1,-100.8,-14.09,82.9,7,1
2024-01-04 18:00:00,CELL_016,micro,HC,1323.37,3.776,0.0301,1,-85.1,-9.91,61.4,8,1
2024-01-04 19:00:00,CELL_016,micro,HC,897.88,7.347,0.2286,2,-100.5,-20.0,56.5,5,1
2024-01-04 20:00:00,CELL_016,micro,HC,802.19,4.828,0.099,3,-74.7,-8.18,73.9,8,1
2024-01-04 21:00:00,CELL_016,micro,HC,922.18,4.997,0.0657,2,-72.0,-20.0,71.2,6,1
2024-01-04 22:00:00,CELL_016,micro,HC,718.89,6.014,0.0646,4,-93.1,-16.7,69.8,6,1
2024-01-04 23:00:00,CELL_016,micro,HC,1049.22,4.093,0.125,5,-78.6,-14.55,71.8,7,1
2024-01-05 00:00:00,CELL_016,micro,HC,1799.4,2.259,0.1294,4,-85.9,-13.95,94.5,14,1
2024-01-05 01:00:00,CELL_016,micro,HC,1122.8,5.079,0.16,3,-70.0,-18.33,71.0,9,1
2024-01-05 02:00:00,CELL_016,micro,HC,1431.32,2.438,0.0875,3,-103.9,-5.68,100.0,13,1
2024-01-05 03:00:00,CELL_016,micro,HC,1062.26,5.331,0.1253,3,-70.0,-13.43,72.8,6,1
2024-01-05 04:00:00,CELL_016,micro,HC,1356.1,2.265,0.1155,5,-83.9,-11.48,100.0,8,1
2024-01-05 05:00:00,CELL_016,micro,HC,1178.36,3.52,0.3473,4,-105.9,-17.74,75.0,2,1
2024-01-05 06:00:00,CELL_016,micro,HC,1128.9,3.605,0.0363,2,-104.8,-3.0,79.3,9,1
2024-01-05 07:00:00,CELL_016,micro,HC,1473.58,4.458,0.3653,5,-101.5,-10.79,91.1,11,1
2024-01-05 08:00:00,CELL_016,micro,HC,1133.04,3.151,0.0122,5,-99.5,-8.7,92.3,9,1
2024-01-05 09:00:00,CELL_016,micro,HC,891.26,5.241,0.0994,2,-86.4,-5.93,82.6,9,1
2024-01-05 10:00:00,CELL_016,micro,HC,1204.7,3.951,0.0094,3,-73.8,-7.11,85.1,10,1
2024-01-05 11:00:00,CELL_016,micro,HC,1284.86,3.21,0.0155,4,-82.5,-13.79,84.3,14,1
2024-01-05 12:00:00,CELL_016,micro,HC,1081.23,4.753,0.0971,1,-109.3,-14.64,94.4,14,1
2024-01-05 13:00:00,CELL_016,micro,HC,1207.81,4.34,0.042,1,-70.0,-15.73,83.6,13,1
2024-01-05 14:00:00,CELL_016,micro,HC,1066.88,4.582,0.0516,3,-71.1,-12.97,85.2,12,1
2024-01-05 15:00:00,CELL_016,micro,HC,1114.32,3.522,0.5638,2,-89.1,-9.07,76.6,3,0
2024-01-05 16:00:00,CELL_016,micro,HC,1145.88,4.381,0.2379,3,-98.9,-12.09,69.8,7,1
2024-01-05 17:00:00,CELL_016,micro,HC,650.88,6.492,0.09,1,-110.8,-5.85,57.4,8,1
2024-01-05 18:00:00,CELL_016,micro,HC,1065.43,4.403,0.0024,5,-92.4,-14.31,92.8,6,1
2024-01-05 19:00:00,CELL_016,micro,HC,1586.17,3.151,0.0197,3,-72.7,-15.36,95.3,6,1
2024-01-05 20:00:00,CELL_016,micro,HC,1067.69,4.293,0.3023,1,-95.9,-20.0,100.0,12,1
2024-01-05 21:00:00,CELL_016,micro,HC,1094.64,4.16,0.0265,4,-70.0,-16.71,74.1,11,1
2024-01-05 22:00:00,CELL_016,micro,HC,1196.39,6.355,0.4973,3,-106.4,-11.84,76.4,9,1
2024-01-05 23:00:00,CELL_016,micro,HC,1170.04,3.731,0.0373,1,-96.2,-11.23,82.5,9,1
2024-01-06 00:00:00,CELL_016,micro,HC,1317.68,3.847,0.0876,2,-79.3,-17.9,73.1,4,1
2024-01-06 01:00:00,CELL_016,micro,HC,1956.38,3.308,0.5739,6,-98.7,-8.93,100.0,9,0
2024-01-06 02:00:00,CELL_016,micro,HC,1379.39,4.252,0.0807,5,-75.9,-3.0,100.0,5,1
2024-01-06 03:00:00,CELL_016,micro,HC,1066.51,3.642,0.2288,4,-88.4,-17.75,91.7,14,1
2024-01-06 04:00:00,CELL_016,micro,HC,949.55,4.44,0.5501,5,-117.8,-16.64,100.0,5,0
2024-01-06 05:00:00,CELL_016,micro,HC,1193.6,5.994,1.8647,4,-90.4,-5.54,71.2,7,0
2024-01-06 06:00:00,CELL_016,micro,HC,1536.87,2.001,0.0059,2,-96.7,-13.45,91.9,14,1
2024-01-06 07:00:00,CELL_016,micro,HC,1107.71,5.254,0.584,5,-86.9,-16.52,86.7,7,0
2024-01-06 08:00:00,CELL_016,micro,HC,1170.54,3.53,0.1059,7,-120.0,-6.75,79.1,9,1
2024-01-06 09:00:00,CELL_016,micro,HC,1407.58,4.693,0.552,5,-86.8,-18.82,100.0,7,0
2024-01-06 10:00:00,CELL_016,micro,HC,1225.09,4.058,0.127,4,-81.8,-10.5,100.0,18,1
2024-01-06 11:00:00,CELL_016,micro,HC,1465.0,3.581,0.083,8,-110.3,-9.44,95.0,2,1
2024-01-06 12:00:00,CELL_016,micro,HC,1393.97,4.264,0.1305,1,-82.5,-13.64,86.2,13,1
2024-01-06 13:00:00,CELL_016,micro,HC,979.6,3.933,0.075,5,-98.9,-20.0,68.4,4,1
2024-01-06 14:00:00,CELL_016,micro,HC,1202.4,1.968,0.8959,2,-89.3,-18.55,77.4,13,0
2024-01-06 15:00:00,CELL_016,micro,HC,1211.08,3.75,0.0424,4,-102.7,-14.98,85.6,12,1
2024-01-06 16:00:00,CELL_016,micro,HC,1250.04,2.691,0.043,1,-80.7,-12.53,62.6,11,1
2024-01-06 17:00:00,CELL_016,micro,HC,849.71,5.154,0.6119,3,-95.2,-10.55,66.1,8,0
2024-01-06 18:00:00,CELL_016,micro,HC,1479.55,3.132,0.4186,5,-118.7,-8.99,81.0,8,1
2024-01-06 19:00:00,CELL_016,micro,HC,1314.51,4.67,0.0506,3,-107.7,-18.16,60.6,15,1
2024-01-06 20:00:00,CELL_016,micro,HC,1001.54,6.284,0.1207,4,-113.3,-20.0,35.5,8,1
2024-01-06 21:00:00,CELL_016,micro,HC,1451.13,4.661,0.0304,3,-82.3,-17.15,100.0,12,1
2024-01-06 22:00:00,CELL_016,micro,HC,1695.35,4.416,0.2384,1,-98.9,-10.01,78.7,12,1
2024-01-06 23:00:00,CELL_016,micro,HC,1149.54,6.002,0.1669,2,-75.7,-12.76,53.5,12,1
2024-01-07 00:00:00,CELL_016,micro,HC,1091.62,3.285,0.2522,2,-109.7,-15.34,69.5,11,1
2024-01-07 01:00:00,CELL_016,micro,HC,1345.31,3.856,0.0515,5,-104.0,-13.44,100.0,4,1
2024-01-07 02:00:00,CELL_016,micro,HC,1193.49,2.52,0.3854,5,-101.9,-8.04,80.0,9,1
2024-01-07 03:00:00,CELL_016,micro,HC,1434.3,4.087,0.0627,2,-120.0,-13.33,97.0,5,1
2024-01-07 04:00:00,CELL_016,micro,HC,1117.24,5.232,0.212,4,-99.9,-19.41,60.2,4,1
2024-01-07 05:00:00,CELL_016,micro,HC,1289.97,4.548,0.0941,2,-89.9,-15.37,90.0,10,1
2024-01-07 06:00:00,CELL_016,micro,HC,1224.78,4.756,0.0047,3,-94.6,-6.22,88.0,12,1
2024-01-07 07:00:00,CELL_016,micro,HC,1645.64,5.203,0.0715,1,-120.0,-11.53,100.0,8,1
2024-01-07 08:00:00,CELL_016,micro,HC,1194.71,3.948,0.1285,0,-99.7,-12.24,91.0,13,1
2024-01-07 09:00:00,CELL_016,micro,HC,1169.4,5.193,0.0447,3,-120.0,-17.28,100.0,6,1
2024-01-07 10:00:00,CELL_016,micro,HC,1139.52,4.759,0.5932,1,-84.5,-8.27,80.0,7,0
2024-01-07 11:00:00,CELL_016,micro,HC,1197.53,3.52,0.1625,1,-82.4,-18.9,86.2,7,1
2024-01-07 12:00:00,CELL_016,micro,HC,1591.52,3.75,0.0715,2,-96.1,-8.01,88.4,8,1
2024-01-07 13:00:00,CELL_016,micro,HC,1219.35,5.95,0.0962,7,-70.0,-9.78,74.5,7,1
